SAC:SIC:ALT_GEO_FT:POS_LAT_DEG:POS_LONG_DEG:ALT_BARO_FT:TOD:REC_TIME_POSIX:REC_TIME_MS:EMITTER_CATEGORY:DIFFERENTIAL_CORRECTION:GROUND_BIT:SIMULATED_TARGET:TEST_TARGET:FROM_FFT:SELECTED_ALT_CAPABILITY:SPI:LINK_TECHNOLOGY_CDTI:LINK_TECHNOLOGY_MDS:LINK_TECHNOLOGY_UAT:LINK_TECHNOLOGY_VDL:LINK_TECHNOLOGY_OTHER:DESCRIPTOR_ATP:ALT_REPORTING_CAPABILITY_FT:TARGET_ADDR:CAT:LINE_ID:DS_ID:REPORT_TYPE:TOD_CALCULATED:CALLSIGN:GROUNDSPEED_KT:TRACK_ANGLE_DEG:REC_NUM
8:200:329:48,590980756209746:2,3296292089300628:329:4212352:1661850509:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:0,0222648:45,50999999999999:49
8:200:330:48,58923323493261:2,326959225601702:330:4217472:1661850549:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,10505:45,5:50
8:200:330:48,58872330249435:2,326185732577392:330:4218752:1661850559:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:3,99025:45,379999999999995:51
8:200:330:48,58811596723082:2,3252460817923035:330:4220544:1661850573:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:3,99793:45,47:52
8:200:330:48,582867673821426:2,317230402229264:330:4234112:1661850679:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,43341:45,389999999999986:53
8:200:329:48,5875888460587:2,324357997208836:329:4257920:1661850865:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,58091:223,19:54
8:200:330:48,58882643489759:2,326105518485982:330:4261120:1661850890:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,2689:223,1:55
8:200:330:48,590155696983814:2,3279790904782005:330:4264448:1661850916:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,12195:223,27:56
8:200:330:48,5911239956587:2,3293484596101277:330:4266752:1661850934:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:3,92797:223,02:57
8:200:329:48,591565173161456:2,329898499094082:329:4268288:1661850946:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:2,7495:195,05:58
8:200:330:48,59179435627977:2,329864121626335:330:4269568:1661850956:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:0,0314871:51,94:59
8:200:330:48,591146913970526:2,329027603244488:330:4276736:1661851012:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,47145:41,870000000000005:60
8:200:330:48,5897374377929:2,32712538336248:330:4280064:1661851038:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,81698:41,72999999999999:61
8:200:330:48,58955409129825:2,32688474108825:330:4280576:1661851042:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,87475:41,72:62
8:200:330:48,58903269970408:2,3261800029994335:330:4281856:1661851052:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,05036:41,81:63
8:200:330:48,58778365170926:2,324484047923909:330:4284928:1661851076:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,2583:41,93000000000001:64
8:200:330:48,585268366985765:2,3215734223213187:330:4314368:1661851306:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,62969:223,55:65
8:200:330:48,58792689115821:2,325383591663292:330:4321024:1661851358:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,72501:223,44:66
8:200:330:48,588156074276526:2,3257044480289317:330:4321536:1661851362:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,6984:223,42000000000002:67
8:200:330:48,58921604619873:2,327136842518396:330:4323840:1661851380:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,00688:222,21:68
8:200:329:48,58931917860197:2,327257163655511:329:4324352:1661851384:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:3,97118:222,18:69
8:200:329:48,5897087899031:2,3276295862227716:329:4325120:1661851390:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:11VKH180:4,07438:222,44:70
8:200:157:48,59180008585772:2,329142194803645:157:4401024:1661851983:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,19114:43,41999999999999:71
8:200:166:48,59143912244638:2,3297208821773885:166:4402048:1661851991:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:2,72719:43,47:72
8:200:166:48,591015133677494:2,329400025811749:166:4404096:1661852007:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,51832:43,650000000000006:73
8:200:166:48,59053384912903:2,3287067468788485:166:4405120:1661852015:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,2971:43,610000000000014:74
8:200:166:48,59053384912903:2,3287067468788485:166:4405376:1661852017:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,2971:43,610000000000014:75
8:200:166:48,58572100364443:2,3217624983939276:166:4417408:1661852111:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:3,09755:43,639999999999986:76
8:200:166:48,58546317263634:2,321395805404625:166:4418176:1661852117:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:3,18172:43,93000000000001:77
8:200:165:48,585944457184794:2,3224672364827437:165:4439168:1661852281:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,42932:224,97:78
8:200:165:48,58636271637572:2,3230917604801498:165:4440448:1661852291:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,39119:224,75:79
8:200:165:48,587239341803276:2,3244210225663724:165:4442496:1661852307:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,29569:225,04:80
8:200:165:48,58948533636275:2,3278129327174226:165:4447872:1661852349:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,26895:224,86:81
8:200:165:48,58968587159127:2,3281223299271465:165:4448640:1661852355:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,44462:225,09:82
8:200:165:48,590167156139735:2,3288499863277945:165:4449664:1661852363:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,52098:224,82999999999998:83
8:200:165:48,5905796857527:2,329468780747243:165:4450688:1661852371:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,05894:225,21:84
8:200:165:48,590671359000034:2,3296005610402735:165:4450944:1661852373:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:3,64071:225,32999999999998:85
8:200:165:48,59131880130926:2,3298813103602085:165:4453760:1661852395:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:0,027:46,849999999999994:86
8:200:165:48,59131880130926:2,3298755807822507:165:4454272:1661852399:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:0,0216:46,78999999999999:87
8:200:165:48,59108961819094:2,3294974286370325:165:4457088:1661852421:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:0,0108:46,74000000000001:88
8:200:165:48,58921604619873:2,326518048098947:165:4465536:1661852487:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:2,57127:47,00999999999999:89
8:200:165:48,588895189833096:2,325996656504783:165:4466816:1661852497:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:2,5139:47,05000000000001:90
8:200:165:48,58827066583568:2,324982521206242:165:4469632:1661852519:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:2,5871:46,870000000000005:91
8:200:165:48,58779511086519:2,324231946493763:165:4471680:1661852535:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:2,68576:47,349999999999994:92
8:200:165:48,58767478972807:2,324037140843196:165:4472192:1661852539:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:2,57496:47,18000000000001:93
8:200:165:48,585102209224985:2,319917574291498:165:4482944:1661852623:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:2,76629:46,78:94
8:200:165:48,584947510620125:2,3196769320172685:165:4483712:1661852629:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:2,57917:46,629999999999995:95
8:200:166:48,58464384298836:2,3191440812671873:166:4504320:1661852790:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,67559:226,03:96
8:200:166:48,58566370786485:2,320748363095387:166:4506368:1661852806:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,42315:225,98:97
8:200:166:48,58622520650473:2,3216421772568125:166:4507392:1661852814:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,43827:225,77:98
8:200:166:48,58746852492159:2,3236819070098087:166:4510208:1661852836:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,16292:226,48:99
8:200:166:48,58768624888398:2,324077247888901:166:4510464:1661852838:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,12211:226,36:100
8:200:166:48,59035050263439:2,3282942172658827:166:4516096:1661852882:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,49982:225,67000000000002:101
8:200:166:48,59086043507263:2,3290963581799824:166:4517120:1661852890:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,62198:226,1:102
8:200:166:48,59111826608074:2,329508887792948:166:4517632:1661852894:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,63742:225,52:103
8:200:166:48,591227128061945:2,329417214545622:166:4520448:1661852916:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,57558:44,05000000000001:104
8:200:166:48,590877623806506:2,328901552529415:166:4520960:1661852920:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,32295:44,56999999999999:105
8:200:166:48,590488012505375:2,32832859473363:166:4521728:1661852926:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,38789:44,47999999999999:106
8:200:166:48,59023591107523:2,327956172166369:166:4522240:1661852930:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,37654:44,74000000000001:107
8:200:166:48,58902697012612:2,3261513551096447:166:4524544:1661852948:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,47564:44,650000000000006:108
8:200:166:48,58876913911801:2,325767473386468:166:4525056:1661852952:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,41454:44,58000000000001:109
8:200:166:48,58652314455854:2,3224271294370387:166:4529664:1661852988:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,44889:44,889999999999986:110
8:200:166:48,587434147453834:2,3237850394130506:166:4551168:1661853156:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,51762:224,11:111
8:200:166:48,58769197846194:2,3241689211362266:166:4551680:1661853160:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,34586:224,16:112
8:200:166:48,588070130607164:2,324724690198139:166:4552448:1661853166:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,34985:224,57999999999998:113
8:200:166:48,588327961615256:2,325108571921315:166:4552960:1661853170:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,52577:224,59:114
8:200:166:48,58859152220133:2,3254924536444914:166:4553472:1661853174:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,56375:224,64:115
8:200:166:48,588923837722874:2,325985197348867:166:4553984:1661853178:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,49087:224,56:116
8:200:166:48,58937647438155:2,3266555579699357:166:4555008:1661853186:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,44135:224,71:117
8:200:166:48,590029646268746:2,3276295862227716:166:4556288:1661853196:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,52535:224,69:118
8:200:166:48,59074011393552:2,3286780989890588:166:4557568:1661853206:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,2009:224,54:119
8:200:166:48,5909864857877:2,329039062400404:166:4558080:1661853210:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:5,14738:224,17000000000002:120
8:200:67:48,59194332530667:2,328998955354699:67:4580608:1661853386:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:6,04896:52,879999999999995:121
8:200:325:48,59127869426356:2,329944335717745:325:4583424:1661853408:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:0,0345769:39,72999999999999:122
8:200:332:48,59127869426356:2,329944335717745:332:4583936:1661853412:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:0,030547:39,72999999999999:123
8:200:329:48,588998322236336:2,326976414335576:329:4589568:1661853456:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,44643:41,349999999999994:124
8:200:329:48,58883789405351:2,326764419951135:329:4590080:1661853460:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,05274:41,05000000000001:125
8:200:330:48,58836233908301:2,326139895953729:330:4591104:1661853468:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,26356:41,16999999999999:126
8:200:329:48,588035753139415:2,3257044480289317:329:4591872:1661853474:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,35551:41,099999999999994:127
8:200:329:48,587818029177015:2,3254179691310393:329:4592384:1661853478:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:3N3BHAA0:4,35958:41,16:128
